Report_Date,Route,Time,Day,Location,Incident,Min_Delay,Min_Gap,Direction,Vehicle,Round_Time
2014-01-08,512,14:06:00,Wednesday,bathurst_and_st._clair,mechanical,3.0,5.0,E/B,,14:00:00
2014-01-08,506,14:09:00,Wednesday,roncesvalles_and_howard_park,mechanical,4.0,8.0,E/B,4070.0,14:00:00
2014-01-08,504,14:13:00,Wednesday,roncesvalles_and_queen,mechanical,4.0,8.0,W/B,,14:00:00
2014-01-08,512,14:16:00,Wednesday,st_clair_and_bathurst,mechanical,3.0,5.0,E/B,4149.0,14:30:00
2014-01-08,512,14:26:00,Wednesday,st_clair_and_bathurst,mechanical,3.0,5.0,E/B,,14:30:00
2014-01-08,511,14:31:00,Wednesday,bathurst_and_king,mechanical,4.0,8.0,S/B,4226.0,14:30:00
2014-01-08,512,14:36:00,Wednesday,st_clair_and_bathurst,mechanical,3.0,5.0,E/B,,14:30:00
2014-01-08,501,14:39:00,Wednesday,queen_and_roncesvalles,mechanical,5.0,10.0,W/B,4133.0,14:30:00
2014-01-08,505,14:42:00,Wednesday,dundas_west_station,mechanical,4.0,8.0,E/B,,14:30:00
2014-01-08,504,14:43:00,Wednesday,roncesvalles_and_queen,mechanical,4.0,8.0,W/B,,14:30:00
2014-01-08,512,14:46:00,Wednesday,st_clair_and_bathurst,mechanical,3.0,5.0,E/B,,15:00:00
2014-01-08,504,14:56:00,Wednesday,queen_and_roncesvalles,mechanical,4.0,8.0,W/B,4174.0,15:00:00
2014-01-08,504,15:14:00,Wednesday,queen_and_roncesvalles,mechanical,4.0,8.0,W/B,,15:00:00
2014-01-08,504,15:26:00,Wednesday,queen_and_roncesvalles,mechanical,3.0,5.0,W/B,4233.0,15:30:00
2014-01-08,504,15:34:00,Wednesday,roncesvalles_and_queen,mechanical,4.0,8.0,W/B,,15:30:00
2014-01-08,505,15:36:00,Wednesday,dundas_west_station,mechanical,4.0,8.0,E/B,,15:30:00
2014-01-08,501,15:41:00,Wednesday,queen_and_roncesvalles,mechanical,5.0,10.0,W/B,,15:30:00
2014-01-08,508,15:48:00,Wednesday,queen_and_roncesvalles,mechanical,0.0,15.0,E/B,,16:00:00
2014-01-08,508,16:03:00,Wednesday,queen_and_roncesvalles,mechanical,15.0,30.0,E/B,,16:00:00
2014-01-08,508,16:18:00,Wednesday,queen_and_roncesvalles,mechanical,15.0,45.0,E/B,,16:30:00
2014-01-08,508,16:33:00,Wednesday,queen_and_roncesvalles,mechanical,15.0,60.0,E/B,,16:30:00
2014-01-08,508,16:48:00,Wednesday,queen_and_roncesvalles,mechanical,15.0,75.0,E/B,,17:00:00
2014-01-08,508,17:03:00,Wednesday,queen_and_roncevalles,mechanical,15.0,90.0,E/B,,17:00:00
2014-01-08,506,18:05:00,Wednesday,gerrard_and_broadview,held_by,4.0,8.0,W/B,4131.0,18:00:00
2014-01-15,512,06:12:00,Wednesday,roncesvalles_and_queen,held_by,4.0,8.0,EB,4065.0,06:00:00
2014-01-15,512,06:12:00,Wednesday,roncesvalles_and_queen,held_by,4.0,8.0,E/B,4065.0,06:00:00
2014-01-15,501,06:15:00,Wednesday,queen_and_roncesvalles,held_by,10.0,20.0,W/B,4248.0,06:30:00
2014-01-15,501,06:15:00,Wednesday,queen_and_roncesvalles,held_by,10.0,20.0,WB,4248.0,06:30:00
2014-01-15,501,08:15:00,Wednesday,queen_and_jameson.,diversion,22.0,28.0,E/B,4251.0,08:30:00
2014-01-15,505,08:30:00,Wednesday,bathurst_and_dundas,general_delay,9.0,15.0,B/W,,08:30:00
2014-01-15,506,10:46:00,Wednesday,college_and_euclid,emergency_services,13.0,18.0,W/B,4163.0,11:00:00
2014-01-15,504,13:00:00,Wednesday,dundas_west_station_to_broadview_station.,general_delay,20.0,15.0,BW,,13:00:00
2014-01-15,501,14:14:00,Wednesday,lakeshore_and_legion,held_by,20.0,32.0,E/B,4246.0,14:00:00
2014-01-15,505,14:19:00,Wednesday,dundas_and_broadview,late_leaving_garage,4.0,7.0,E/B,4012.0,14:30:00
2014-01-15,506,19:35:00,Wednesday,gerrard_and_woodbine,held_by,23.0,30.0,W/B,4163.0,19:30:00
2014-01-15,511,20:29:00,Wednesday,bathurst_and_queen,investigation,7.0,12.0,N/B,4152.0,20:30:00
2014-01-16,506,08:56:00,Thursday,college_and_brock,investigation,20.0,24.0,E/B,4094.0,09:00:00
2014-01-16,506,09:00:00,Thursday,main_and_danforthy,held_by,7.0,11.0,E/B,4157.0,09:00:00
2014-01-16,505,10:45:00,Thursday,broadview_and_dundas,investigation,10.0,16.0,W/B,4036.0,11:00:00
2014-01-16,504,10:52:00,Thursday,roncesvalles_and_marion,investigation,13.0,16.0,N/B,4196.0,11:00:00
2014-01-16,512,10:53:00,Thursday,st._clair_and_oakwood,investigation,10.0,15.0,W/B,4185.0,11:00:00
2014-01-16,501,14:34:00,Thursday,lakeshore_and_parklawn,utilized_off_route,12.0,24.0,E/B,4093.0,14:30:00
2014-01-16,501,15:00:00,Thursday,queensway_and_sunnyside,utilized_off_route,6.0,12.0,W/B,4232.0,15:00:00
2014-01-16,512,16:36:00,Thursday,st._clair_w_and_gunns,held_by,42.0,46.0,W/B,4158.0,16:30:00
2014-01-16,512,17:24:00,Thursday,st._clair_w_and_old_weston_rd.,investigation,0.0,0.0,W/B,4118.0,17:30:00
2014-01-16,501,21:56:00,Thursday,spadina_and_queen,emergency_services,5.0,10.0,E/B,4203.0,22:00:00
2014-01-16,505,22:07:00,Thursday,broadview_and_dundas,held_by,8.0,17.0,E/B,4080.0,22:00:00
2014-01-17,511,06:12:00,Friday,bathurst_and_king,held_by,6.0,11.0,S/B,4088.0,06:00:00
2014-01-17,506,11:32:00,Friday,main_stn.,investigation,74.0,79.0,W/B,4062.0,11:30:00
2014-01-17,506,12:54:00,Friday,college_and_beverley,utilized_off_route,16.0,21.0,E/B,4163.0,13:00:00
2014-01-17,505,14:34:00,Friday,college_and_sheridan,investigation,33.0,39.0,W/B,4187.0,14:30:00
2014-01-17,512,15:36:00,Friday,st._clair_w_and_bathurst,held_by,8.0,11.0,E/B,4141.0,15:30:00
2014-01-17,504,21:00:00,Friday,dundas_west_stn_to_broadview_stn,general_delay,25.0,18.0,BW,,21:00:00
2014-01-18,506,00:54:00,Saturday,college_and_brock,investigation,25.0,35.0,W/B,4173.0,01:00:00
2014-01-18,504,05:38:00,Saturday,king_and_bay,held_by,28.0,0.0,W/B,4090.0,05:30:00
2014-01-18,511,06:25:00,Saturday,bathurst_and_carr,investigation,27.0,35.0,B/W,4002.0,06:30:00
2014-01-18,511,06:59:00,Saturday,bathurst_and_bloor,investigation,66.0,73.0,S/B,4191.0,07:00:00
2014-01-18,511,09:48:00,Saturday,fleet_and_fork_york,investigation,33.0,38.0,E/B,4002.0,10:00:00
2014-01-18,511,12:38:00,Saturday,cne_loop,investigation,14.0,19.0,N/B,4062.0,12:30:00
2014-01-18,301,13:55:00,Saturday,bathurst_and_queen,investigation,9.0,18.0,E/B,4061.0,14:00:00
2014-01-18,506,14:04:00,Saturday,college_and_lansdowne,held_by,8.0,13.0,E/B,4039.0,14:00:00
2014-01-18,504,17:00:00,Saturday,broadview_stn_to_dundas_west_stn,general_delay,35.0,15.0,BW,,17:00:00
2014-01-19,504,08:33:00,Sunday,king_and_queen,held_by,40.0,50.0,E/B,4089.0,08:30:00
2014-01-19,511,08:36:00,Sunday,bathurst_and_king,held_by,9.0,17.0,N/B,4118.0,08:30:00
2014-01-19,501,08:49:00,Sunday,queen_and_carlaw,held_by,20.0,30.0,W/B,4215.0,09:00:00
2014-01-19,501,12:53:00,Sunday,queen_and_bay,investigation,8.0,16.0,W/B,7533.0,13:00:00
2014-01-19,504,18:00:00,Sunday,dundas_west_station_to_church_st.,general_delay,0.0,0.0,bw,,18:00:00
2014-01-19,509,19:14:00,Sunday,cne_loop,utilized_off_route,4.0,8.0,E/B,8181.0,19:00:00
2014-01-19,511,19:17:00,Sunday,bathurst_and_front,investigation,33.0,40.0,S/B,4179.0,19:30:00
2014-01-19,509,20:04:00,Sunday,harbord_and_bay,investigation,4.0,8.0,E/B,7483.0,20:00:00
2014-01-19,506,20:24:00,Sunday,lansdowne_and_college,investigation,8.0,16.0,W/B,4109.0,20:30:00
2014-01-19,501,21:32:00,Sunday,wolseley_loop,investigation,8.0,16.0,N/B,7346.0,21:30:00
2014-01-19,510,21:46:00,Sunday,bremner_and_navy_wharf,investigation,6.0,12.0,E/B,7875.0,22:00:00
2014-01-21,510,02:27:00,Tuesday,spadina_and_harbord,investigation,20.0,0.0,N/B,4040.0,02:30:00
2014-01-29,510,18:42:00,Wednesday,spadina_stn_to_king_st,utilized_off_route,12.0,14.0,s,4033.0,18:30:00
2014-01-31,504,13:00:00,Friday,king_route,general_delay,20.0,15.0,B/W,,13:00:00
2015-01-01,504,01:25:00,Thursday,broadview_and_gerrard,mechanical,9.0,18.0,S/B,4092.0,01:30:00
2015-01-01,504,01:44:00,Thursday,roncesvalles_and_galley,held_by,14.0,23.0,S/B,4030.0,01:30:00
2015-01-01,504,02:04:00,Thursday,king_and_sherborne,mechanical,9.0,18.0,E/B,4147.0,02:00:00
2015-01-01,306,02:12:00,Thursday,main_st._and_upper_gerard,investigation,29.0,39.0,S/B,4049.0,02:00:00
2015-01-01,306,05:05:00,Thursday,gerrard_and_sumach,mechanical,30.0,60.0,W/B,4114.0,05:00:00
2015-01-01,504,05:32:00,Thursday,roncenvalles_yard,mechanical,15.0,35.0,W/B,4097.0,05:30:00
2015-01-01,505,07:40:00,Thursday,dundas_west_stn.,mechanical,10.0,20.0,E/B,4045.0,07:30:00
2015-01-01,505,08:33:00,Thursday,russell_yard.,mechanical,10.0,17.0,W/B,4033.0,08:30:00
2015-01-01,501,09:29:00,Thursday,queen_and_connaught,mechanical,5.0,10.0,E/B,4241.0,09:30:00
2015-01-01,501,09:55:00,Thursday,roncesvalles_and_queen,mechanical,10.0,20.0,W/B,4218.0,10:00:00
2015-01-01,511,09:59:00,Thursday,bathurst_at_ulster,mechanical,21.0,33.0,S/B,4047.0,10:00:00
2015-01-01,511,10:05:00,Thursday,bathurst_at_ulster,mechanical,6.0,12.0,S/B,4142.0,10:00:00
2015-01-01,511,10:30:00,Thursday,bathurst_at_robinson,mechanical,33.0,45.0,S/B,4047.0,10:30:00
2015-01-01,509,17:07:00,Thursday,queens_quay_and_reese,mechanical,5.0,10.0,E/B,4076.0,17:00:00
2015-01-01,504,18:34:00,Thursday,king_and_dufferin,mechanical,6.0,12.0,E/B,4102.0,18:30:00
2015-01-01,505,20:19:00,Thursday,dundas_st._west_and_brock_st.,emergency_services,10.0,22.0,W/B,4133.0,20:30:00
2015-01-01,510,20:59:00,Thursday,spadina_and_college,investigation,20.0,24.0,N/B,4403.0,21:00:00
2015-01-02,504,01:20:00,Friday,broadview_and_queen,held_by,8.0,19.0,S/B,4016.0,01:30:00
2015-01-02,512,04:26:00,Friday,roncesvalles_@_harvard_ave,mechanical,7.0,14.0,E/B,4184.0,04:30:00
2015-01-02,501,05:09:00,Friday,queen_at_roncesvalles,mechanical,5.0,10.0,W/B,4249.0,05:00:00
2015-01-02,504,06:36:00,Friday,roncesvalles_yard,mechanical,4.0,8.0,N/B,4027.0,06:30:00
2015-01-02,504,07:18:00,Friday,broadview_and_wolfrey,mechanical,17.0,21.0,E/B,4131.0,07:30:00
2015-01-02,501,07:19:00,Friday,lakeshore_and_parklawn,held_by,22.0,33.0,W/B,4215.0,07:30:00
2015-01-02,510,07:33:00,Friday,spadina/king,late_leaving_garage,2.0,5.0,N/B,4020.0,07:30:00
2015-01-02,501,07:56:00,Friday,queen_and_connaught,mechanical,5.0,10.0,W/B,4225.0,08:00:00
2015-01-02,501,08:19:00,Friday,lakeshore_and_mimico,emergency_services,14.0,25.0,E/B,4215.0,08:30:00
2015-01-02,501,08:54:00,Friday,queen_and_connaught,investigation,5.0,10.0,E/B,4251.0,09:00:00
2015-01-02,506,09:18:00,Friday,church_and_carlton,investigation,25.0,30.0,E/B,4013.0,09:30:00
2015-01-02,506,10:28:00,Friday,high_park_loop,mechanical,12.0,17.0,E/B,4069.0,10:30:00
2015-01-02,506,14:39:00,Friday,dovercourt_and_college,mechanical,22.0,27.0,W/B,4019.0,14:30:00
2015-01-02,506,14:39:00,Friday,dovercourt_and_college,mechanical,22.0,27.0,W/B,4087.0,14:30:00
2015-01-02,501,15:10:00,Friday,lakeshore_and_kipling,mechanical,8.0,3.0,W/B,4249.0,15:00:00
2015-01-02,501,15:40:00,Friday,queen_and_beverly,investigation,30.0,40.0,W/B,4201.0,15:30:00
2015-01-02,510,18:07:00,Friday,spadina_and_nassau,investigation,5.0,7.0,S/B,4115.0,18:00:00
2015-01-02,510,20:16:00,Friday,spadina_and_college,mechanical,32.0,34.0,N/B,4145.0,20:30:00
2015-01-02,506,20:54:00,Friday,russell_yard,mechanical,7.0,15.0,E/B,4149.0,21:00:00
2015-01-02,504,21:00:00,Friday,dundas_west_stn_to_broadview_stn,general_delay,15.0,20.0,B/W,,21:00:00
2015-01-02,510,22:30:00,Friday,bloor_loop,mechanical,8.0,16.0,S/B,4162.0,22:30:00
2015-01-02,504,23:19:00,Friday,king_and_jarvis,mechanical,19.0,27.0,W/B,4107.0,23:30:00
2015-01-03,509,05:22:00,Saturday,russell_equipment.,mechanical,13.0,1.0,W/B,4105.0,05:30:00
2015-01-03,512,08:44:00,Saturday,st_clair/bathurst,late_leaving_garage,8.0,13.0,W/B,4185.0,08:30:00
2015-01-03,504,09:29:00,Saturday,queen_at_broadview,mechanical,10.0,17.0,W/B,4088.0,09:30:00
2015-01-03,504,09:55:00,Saturday,roncesvalles_at_queen,mechanical,7.0,14.0,W/B,4027.0,10:00:00
2015-01-03,506,10:07:00,Saturday,gerrard_and_bowmore_dr,investigation,50.0,58.0,E/B,4094.0,10:00:00
2015-01-03,506,10:36:00,Saturday,bay_and_college,mechanical,7.0,14.0,W/B,4061.0,10:30:00
2015-01-03,510,11:08:00,Saturday,spadina_and_queens_quay,mechanical,5.0,10.0,N/B,4403.0,11:00:00
2015-01-03,506,11:15:00,Saturday,parliament_and_gerrard,investigation,7.0,14.0,E/B,4061.0,11:30:00
2015-01-03,506,13:00:00,Saturday,506_carlton,general_delay,14.0,7.0,B/W,,13:00:00
2015-01-03,504,13:13:00,Saturday,king_at_bathurst,mechanical,5.0,10.0,W/B,4067.0,13:00:00
2015-01-03,504,13:26:00,Saturday,dundas_west_station,held_by,5.0,10.0,E/B,4179.0,13:30:00
2015-01-03,509,14:00:00,Saturday,exhibition_loop_to_union_stn,general_delay,20.0,10.0,B/W,4005.0,14:00:00
2015-01-03,504,14:00:00,Saturday,dundas_west_to_broadview_stations,general_delay,30.0,0.0,B/W,,14:00:00
2015-01-03,501,14:36:00,Saturday,queensway_and_roncesvalles,held_by,85.0,90.0,E/B,4247.0,14:30:00
2015-01-03,511,14:40:00,Saturday,bathurst_station_to_cne_loop,general_delay,20.0,10.0,B/W,4004.0,14:30:00
2015-01-03,504,14:52:00,Saturday,king_at_parliament,mechanical,4.0,8.0,E/B,4031.0,15:00:00
2015-01-03,505,15:32:00,Saturday,dundas_st._w._at_roncesvalles,mechanical,5.0,10.0,E/B,4091.0,15:30:00
2015-01-03,504,15:39:00,Saturday,roncesvalles_at_queen,mechanical,24.0,28.0,W/B,4120.0,15:30:00
2015-01-03,504,15:52:00,Saturday,roncesvalles_at_queen,mechanical,11.0,15.0,W/B,4000.0,16:00:00
2015-01-03,512,15:55:00,Saturday,gunns_loop_to_st_clair_station,mechanical,5.0,10.0,E/B,4170.0,16:00:00
2015-01-03,501,16:22:00,Saturday,queen_and_spadina,mechanical,5.0,10.0,W/B,4247.0,16:30:00
2015-01-03,501,16:25:00,Saturday,queen_and_connaught,mechanical,5.0,10.0,W/B,4232.0,16:30:00
2015-01-03,501,18:29:00,Saturday,queen_and_victoria,mechanical,13.0,18.0,B/W,4218.0,18:30:00
2015-01-03,504,18:36:00,Saturday,king_and_spadina.,mechanical,28.0,33.0,W/B,4195.0,18:30:00
2015-01-03,504,18:55:00,Saturday,king_and_blue_jay_way,mechanical,5.0,10.0,E/B,4088.0,19:00:00
2015-01-03,504,19:00:00,Saturday,dundas_west_stn_to_broadview_stn,general_delay,15.0,20.0,B/W,,19:00:00
2015-01-03,504,19:11:00,Saturday,king_and_shaw,investigation,5.0,10.0,S/B,4179.0,19:00:00
2015-01-03,504,19:22:00,Saturday,dundas_west_stn,mechanical,36.0,41.0,N/B,4087.0,19:30:00
2015-01-03,505,19:25:00,Saturday,dundas_west_station,held_by,34.0,39.0,E/B,4024.0,19:30:00
2015-01-03,504,19:32:00,Saturday,broadview_and_langley,mechanical,5.0,10.0,S/B,4191.0,19:30:00
2015-01-03,504,20:19:00,Saturday,parliament_and_adelaide,mechanical,7.0,14.0,W/B,4151.0,20:30:00
2015-01-03,504,21:41:00,Saturday,king_and_spadina,mechanical,7.0,14.0,W/B,4119.0,21:30:00
2015-01-03,501,22:32:00,Saturday,long_branch_loop,investigation,17.0,25.0,E/B,4200.0,22:30:00
2015-01-03,505,23:27:00,Saturday,dundas_and_yonge,diversion,0.0,0.0,B/W,,23:30:00
2015-01-03,501,23:38:00,Saturday,the_queensway_and_king_st.,investigation,34.0,43.0,E/B,4219.0,23:30:00
2015-01-04,501,00:21:00,Sunday,queen_st._west_and_john_st.,diversion,19.0,28.0,B/W,4240.0,00:30:00
2015-01-04,506,05:21:00,Sunday,coxwell_at_gerrad,mechanical,15.0,30.0,N/B,4176.0,05:30:00
2015-01-04,501,05:35:00,Sunday,humber_loop,mechanical,6.0,12.0,E/B,4213.0,05:30:00
2015-01-04,504,09:16:00,Sunday,broadview_ave_at_wolfrey,emergency_services,4.0,15.0,E/B,4138.0,09:30:00
2015-01-04,509,09:18:00,Sunday,bathurst_&_fleet,mechanical,10.0,20.0,W/B,4013.0,09:30:00
2015-01-04,501,09:33:00,Sunday,neville_park.,mechanical,10.0,20.0,W/B,4223.0,09:30:00
2015-01-04,504,09:39:00,Sunday,"gerrard_and_broadview,",mechanical,8.0,15.0,W/B,4132.0,09:30:00
2015-01-04,505,09:53:00,Sunday,dundas/denison,mechanical,8.0,16.0,E/B,4121.0,10:00:00
2015-01-04,501,09:55:00,Sunday,roncy_car_house,mechanical,9.0,18.0,W/B,4246.0,10:00:00
2015-01-04,504,10:22:00,Sunday,dundas_st._w._at_roncesvalles,investigation,6.0,12.0,E/B,4138.0,10:30:00
2015-01-04,505,11:01:00,Sunday,broadview/dundas,mechanical,6.0,14.0,E/B,4086.0,11:00:00
2015-01-04,504,11:02:00,Sunday,broadview_ave_at_dundas_st._e.,held_by,4.0,10.0,W/B,4115.0,11:00:00
2015-01-04,505,11:10:00,Sunday,dundas/sackville,investigation,4.0,12.0,E/B,4057.0,11:00:00
2015-01-04,505,11:29:00,Sunday,broadview/dundas,late_leaving_garage,6.0,12.0,W/B,4001.0,11:30:00
2015-01-04,510,11:55:00,Sunday,roncevalles_yard,mechanical,2.0,4.0,N/B,4118.0,12:00:00
2015-01-04,506,11:57:00,Sunday,college_and_dovercourt,held_by,155.0,162.0,B/W,4065.0,12:00:00
2015-01-04,501,12:58:00,Sunday,long_branch_loop,mechanical,10.0,20.0,E/B,4212.0,13:00:00
2015-01-04,501,13:11:00,Sunday,roncenvalles_yard,mechanical,12.0,18.0,E/B,4218.0,13:00:00
2015-01-04,505,13:23:00,Sunday,dundas/dufferin,held_by,7.0,13.0,E/B,4135.0,13:30:00
2015-01-04,505,13:34:00,Sunday,dundas/parliament,held_by,8.0,14.0,W/B,4099.0,13:30:00
2015-01-04,505,14:17:00,Sunday,dundas_and_grace,held_by,54.0,59.0,W/B,4055.0,14:30:00
2015-01-04,504,14:55:00,Sunday,king_st._w._at_york_st.,investigation,5.0,10.0,W/B,4117.0,15:00:00
2015-01-04,512,15:04:00,Sunday,bathurst_and_st.clair,mechanical,7.0,15.0,W/B,4185.0,15:00:00
2015-01-04,511,16:25:00,Sunday,cne_loop,mechanical,5.0,10.0,N/B,4183.0,16:30:00
2015-01-04,501,17:07:00,Sunday,neville_to_humber,mechanical,6.0,12.0,E/B,4249.0,17:00:00
2015-01-04,505,17:18:00,Sunday,dundas_and_lansdowne,emergency_services,5.0,10.0,E/B,4055.0,17:30:00
2015-01-04,511,19:07:00,Sunday,ulster&_bathurst,diversion,6.0,12.0,B/W,4137.0,19:00:00
2015-01-04,505,19:12:00,Sunday,dundas_and_spadina,mechanical,5.0,10.0,E/B,4152.0,19:00:00
2015-01-04,511,21:09:00,Sunday,dundas&bathust,mechanical,6.0,12.0,S/B,4172.0,21:00:00
2015-01-04,501,21:27:00,Sunday,queen_st._west_and_dufferin_st.,mechanical,9.0,18.0,W/B,4227.0,21:30:00
2015-01-04,505,23:18:00,Sunday,dundas_and_huron,investigation,14.0,28.0,W/B,4055.0,23:30:00
2015-01-04,501,23:36:00,Sunday,neville_park_loop,mechanical,5.0,10.0,W/B,4214.0,23:30:00
2015-01-05,501,05:09:00,Monday,queen_at_roncesvalles,mechanical,7.0,15.0,W/B,4216.0,05:00:00
2015-01-05,505,05:35:00,Monday,queen_and_connaught,late_leaving_garage,8.0,16.0,W/B,4086.0,05:30:00
2015-01-05,506,05:35:00,Monday,queen_and_connaught,late_leaving_garage,6.0,12.0,W/B,4133.0,05:30:00
2015-01-05,501,05:39:00,Monday,queen_at_roncesvalles,mechanical,24.0,29.0,W/B,4247.0,05:30:00
2015-01-05,501,05:41:00,Monday,queen_and_claremount,mechanical,5.0,10.0,W/B,4225.0,05:30:00
2015-01-05,502,06:08:00,Monday,queen_and_jarvis,mechanical,12.0,24.0,W/B,4113.0,06:00:00
2015-01-05,506,06:25:00,Monday,queen_&_connaught,late_leaving_garage,6.0,12.0,E/B,4031.0,06:30:00
2015-01-05,501,06:28:00,Monday,queen_&_connaught,late_leaving_garage,6.0,12.0,E/B,4209.0,06:30:00
2015-01-05,501,07:01:00,Monday,lakeshore_and_37th_street,mechanical,20.0,27.0,E/B,4220.0,07:00:00
2015-01-05,511,07:12:00,Monday,bathurst/dundas,mechanical,5.0,9.0,S/B,4180.0,07:00:00
2015-01-05,505,07:32:00,Monday,dundas_at_bathurst,mechanical,5.0,10.0,E/B,4018.0,07:30:00
2015-01-05,510,07:33:00,Monday,spadina/king,investigation,7.0,14.0,N/B,4055.0,07:30:00
2015-01-05,510,07:38:00,Monday,spadina/king,late_leaving_garage,3.0,5.0,N/B,4170.0,07:30:00
2015-01-05,505,07:45:00,Monday,broadview_at_wolfrey,mechanical,10.0,15.0,E/B,4054.0,08:00:00
2015-01-05,501,07:46:00,Monday,humber_loop,mechanical,5.0,10.0,E/B,4243.0,08:00:00
2015-01-05,504,08:13:00,Monday,roncy_and_queen,mechanical,4.0,6.0,E/B,4213.0,08:00:00
2015-01-05,50,08:15:00,Monday,queen_and_roncesvalles,mechanical,4.0,8.0,W/B,4026.0,08:30:00
2015-01-05,501,08:15:00,Monday,queen_and_roncesvalles,mechanical,5.0,10.0,E/B,4208.0,08:30:00
2015-01-05,508,08:21:00,Monday,king_and_jameson,held_by,19.0,0.0,E/B,4119.0,08:30:00
2015-01-05,505,08:43:00,Monday,broadview_station,mechanical,5.0,10.0,W/B,4163.0,08:30:00
2015-01-05,501,08:53:00,Monday,queen_and_connaught,mechanical,5.0,10.0,E/B,4234.0,09:00:00
2015-01-05,504,09:06:00,Monday,king_and_shaw,mechanical,4.0,8.0,E/B,4228.0,09:00:00
2015-01-05,510,09:29:00,Monday,queens_quay/rees,mechanical,7.0,14.0,W/B,4188.0,09:30:00
2015-01-05,509,09:30:00,Monday,queens_quay/rees,mechanical,8.0,17.0,W/B,4111.0,09:30:00
2015-01-05,504,09:30:00,Monday,king_and_shaw,mechanical,4.0,8.0,E/B,4212.0,09:30:00
2015-01-05,501,09:51:00,Monday,queen_and_shaw,mechanical,5.0,10.0,E/B,4215.0,10:00:00
2015-01-05,501,10:05:00,Monday,parliament_to_broadview,mechanical,12.0,17.0,E/B,4177.0,10:00:00
2015-01-05,506,10:42:00,Monday,gerrard_and_parliment,mechanical,5.0,10.0,W/B,4105.0,10:30:00
2015-01-05,510,11:02:00,Monday,spadina/richmond,investigation,2.0,4.0,N/B,4404.0,11:00:00
2015-01-05,506,11:10:00,Monday,main_station,mechanical,10.0,15.0,W/B,4128.0,11:00:00
2015-01-05,504,11:20:00,Monday,broadview_at_gerrard,mechanical,4.0,8.0,E/B,4240.0,11:30:00
2015-01-05,504,12:00:00,Monday,dufferin_and_king,mechanical,5.0,9.0,W/B,4125.0,12:00:00
2015-01-05,506,14:31:00,Monday,college_and_palmerston,investigation,19.0,24.0,E/B,4137.0,14:30:00
2015-01-05,509,14:53:00,Monday,fleet/fort_york,mechanical,9.0,17.0,E/B,4047.0,15:00:00
2015-01-05,502,14:59:00,Monday,queen_st._e._at_river.,held_by,11.0,27.0,B/W,4040.0,15:00:00
2015-01-05,504,15:02:00,Monday,bathurst_and_king,mechanical,3.0,6.0,W/B,4000.0,15:00:00
2015-01-05,501,15:02:00,Monday,queen_st._e._at_river.,held_by,10.0,15.0,B/W,4218.0,15:00:00
2015-01-05,504,15:05:00,Monday,queen_and_sumach,held_by,11.0,15.0,E/B,4070.0,15:00:00
2015-01-05,511,15:05:00,Monday,bathurst/king,mechanical,3.0,5.0,S/B,4060.0,15:00:00
2015-01-05,504,15:20:00,Monday,bathurst_and_king,mechanical,3.0,6.0,W/B,4054.0,15:30:00
2015-01-05,501,15:23:00,Monday,queen_and_connaught,held_by,9.0,14.0,E/B,4214.0,15:30:00
2015-01-05,504,15:35:00,Monday,roncenvalles_yard,late_leaving_garage,3.0,6.0,W/B,4166.0,15:30:00
2015-01-05,504,16:13:00,Monday,university_and_king,mechanical,3.0,6.0,E/B,4012.0,16:00:00
2015-01-05,505,16:38:00,Monday,dundas_and_lansdowne,mechanical,14.0,19.0,E/B,4093.0,16:30:00
2015-01-05,505,16:46:00,Monday,dundas_and_broadview,mechanical,5.0,10.0,E/B,4053.0,17:00:00
2015-01-05,504,17:05:00,Monday,dundas_west_station,mechanical,32.0,36.0,E/B,4026.0,17:00:00
2015-01-05,505,17:05:00,Monday,dundas_west_station,held_by,5.0,10.0,E/B,4053.0,17:00:00
2015-01-05,501,19:07:00,Monday,long_br._loop.,mechanical,11.0,22.0,E/B,4246.0,19:00:00
2015-01-05,506,22:33:00,Monday,jones_&_gerarrd,investigation,10.0,20.0,W/B,4086.0,22:30:00
2015-01-06,301,01:20:00,Tuesday,neville_park_loop,investigation,25.0,34.0,E/B,4249.0,01:30:00
2015-01-06,504,01:33:00,Tuesday,roncesvalles_ave._and_howard_park_ave.,emergency_services,14.0,26.0,N/B,4026.0,01:30:00
2015-01-06,504,04:50:00,Tuesday,roncesvalles_yard.,held_by,15.0,0.0,N/B,4150.0,05:00:00
2015-01-06,504,05:06:00,Tuesday,roncesvalles_and_queen,held_by,4.0,8.0,N/B,4121.0,05:00:00
2015-01-06,501,05:14:00,Tuesday,queen_and_roncesvalles,late_leaving_garage,10.0,20.0,W/B,4201.0,05:00:00
2015-01-06,506,05:22:00,Tuesday,queen_and_roncesvalles,late_leaving_garage,7.0,14.0,E/B,4023.0,05:30:00
2015-01-06,502,05:41:00,Tuesday,queen_and_connaught,late_leaving_garage,12.0,24.0,E/B,4114.0,05:30:00
2015-01-06,505,05:49:00,Tuesday,queen_and_connaught,late_leaving_garage,7.0,14.0,E/B,4064.0,06:00:00
2015-01-06,501,05:49:00,Tuesday,humber_loop,mechanical,5.0,10.0,W/B,4206.0,06:00:00
2015-01-06,510,06:10:00,Tuesday,queen_and_roncesvalles,late_leaving_garage,4.0,8.0,E/B,4141.0,06:00:00
